symbol,date,close,high,low,open,volume,adjClose,Return,rebased_to_100,peak,drawdown_1,Log_Return,log_rel_return,Ticker
XOM,2022-08-10,91.45,91.7901,89.185,90.68,18301995,84.0249972659,0.9493321559000001,152.6582538515,174.592966324,-0.1256334258,0.009448543200000001,0.0069571277,XOM
XOM,2022-08-11,93.19,94.3,91.4391,91.84,18797867,86.4322743883,2.8649535266,157.0318418789,174.592966324,-0.1005832298,0.0282468111,0.0257553957,XOM
XOM,2022-08-12,94.0,94.02,92.11,92.48,15058217,87.1835367797,0.8691919734,158.3967500441,174.592966324,-0.0927655714,0.0086543625,0.006162947,XOM
XOM,2022-08-15,92.32,92.73,89.66,90.53,20755230,85.6253629308,-1.7872340426000002,155.5658294049,174.592966324,-0.1089799739,-0.018033979500000002,-0.020525395000000002,XOM
XOM,2022-08-16,91.46,92.89,91.29,92.03,14038213,84.8277263177,-0.931542461,154.1166676492,174.592966324,-0.11728020380000001,-0.0093590845,-0.0118505,XOM
XOM,2022-08-17,92.2,93.21,90.92,91.27,13678045,85.5140647988,0.8090968730000001,155.3636207879,174.592966324,-0.1101381455,0.0080584123,0.0055669969,XOM
XOM,2022-08-18,94.38,95.31,93.09,93.15,17770365,87.5359808645,2.3644251626,159.0370773314,174.592966324,-0.0890980279,0.023369055700000002,0.0208776403,XOM
XOM,2022-08-19,94.08,95.2,93.8,94.16,16128557,87.2577355344,-0.3178639542,158.5315557888,174.592966324,-0.091993457,-0.0031837021,-0.0056751176000000006,XOM
XOM,2022-08-22,94.01,94.4889,91.86,93.42,16019928,87.192811624,-0.0744047619,158.4136007622,174.592966324,-0.09266905710000001,-0.0007443246000000001,-0.00323574,XOM
XOM,2022-08-23,98.0,98.41,95.45,95.55,23764738,90.893474515,4.2442293373,165.13703728,174.592966324,-0.054159851,0.0415663191,0.0390749036,XOM
XOM,2022-08-24,98.58,98.965,97.36,98.01,17050307,91.4314154866,0.5918367347,166.1143789292,174.592966324,-0.048562021600000005,0.0059009226000000005,0.0034095072,XOM
XOM,2022-08-25,99.09,99.86,98.1003,98.92,15305729,91.9044325478,0.5173463177000001,166.9737655517,174.592966324,-0.0436397922,0.0051601268,0.0026687114,XOM
XOM,2022-08-26,97.87,99.91,97.42,98.77,15531368,90.7729015386,-1.2312039559,164.9179779449,174.592966324,-0.055414536900000005,-0.0123884606,-0.0148798761,XOM
XOM,2022-08-29,100.12,101.555,98.14,98.18,22999850,92.8597415147,2.2989680188,168.7093895151,174.592966324,-0.0336988192,0.022729399100000002,0.0202379837,XOM
XOM,2022-08-30,96.31,98.62,95.82,98.36,17086838,89.3260258218,-3.8054334798,162.2892659228,174.592966324,-0.07047076790000001,-0.038797311,-0.0412887264,XOM
XOM,2022-08-31,95.59,96.84,93.59,94.03,18340884,88.6582370294,-0.7475859205000001,161.0760142203,174.592966324,-0.0774197975,-0.0075039435000000005,-0.009995358900000001,XOM
XOM,2022-09-01,93.87,95.065,92.2901,94.42,16422987,87.0629638033,-1.7993513965,158.177690709,174.592966324,-0.0940202573,-0.0181573657,-0.0206487812,XOM
XOM,2022-09-02,95.59,96.79,95.11,96.35,18206807,88.6582370294,1.8323212952999999,161.0760142203,174.592966324,-0.0774197975,0.0181573657,0.015665950300000002,XOM
XOM,2022-09-06,94.95,96.59,94.51,96.16,18959438,88.0646469918,-0.6695261010000001,159.9975682626,174.592966324,-0.0835967128,-0.0067177748,-0.0092091903,XOM
XOM,2022-09-07,94.14,94.5919,92.3,93.19,16274657,87.3133846004,-0.8530805687,158.6326600973,174.592966324,-0.0914143712,-0.008567401300000001,-0.0110588167,XOM
XOM,2022-09-08,94.91,95.42,93.72,94.66,18759208,88.0275476144,0.8179307414,159.9301653902,174.592966324,-0.08398277,0.0081460382,0.0056546227000000004,XOM
XOM,2022-09-09,96.5,97.0,95.32,96.52,17161438,89.5022478642,1.6752713097,162.6094295665,174.592966324,-0.06863699620000001,0.0166139342,0.0141225188,XOM
XOM,2022-09-12,97.61,99.19,96.8765,97.65,16118943,90.5317555858,1.1502590674,164.4798592745,174.592966324,-0.057923908700000006,0.011436938800000001,0.0089455234,XOM
XOM,2022-09-13,95.33,97.78,94.91,96.61,18229124,88.4170910766,-2.3358262474,160.6378955499,174.592966324,-0.0799291694,-0.0236353907,-0.0261268061,XOM
XOM,2022-09-14,97.67,98.56,96.15,96.19,22655682,90.5874046518,2.4546312809,164.580963583,174.592966324,-0.0573448229,0.024249893,0.0217584775,XOM
XOM,2022-09-15,94.83,96.54,94.05,96.22,21092271,87.9533488597,-2.9077505888,159.7953596454,174.592966324,-0.08475488440000001,-0.0295086346,-0.03200005,XOM
XOM,2022-09-16,93.21,95.34,92.0,95.07,37874705,86.4508240769,-1.7083201519,157.0655433149,174.592966324,-0.1003902012,-0.0172308028,-0.0197222183,XOM
XOM,2022-09-19,93.2,93.49,91.0,91.01,15342110,86.4415492326,-0.0107284626,157.0486925969,174.592966324,-0.1004867155,-0.0001072904,-0.0025987058,XOM
XOM,2022-09-20,92.44,92.925,91.64,92.73,14712518,85.7366610629,-0.8154506438,155.7680380221,174.592966324,-0.1078218023,-0.0081879363,-0.0106793517,XOM
XOM,2022-09-21,90.95,93.88,90.87,93.57,17332419,84.3547092565,-1.6118563392,153.2572810267,174.592966324,-0.1222024332,-0.0162498804,-0.0187412959,XOM
XOM,2022-09-22,90.57,92.66,90.52,92.2,15566555,84.0022651716,-0.4178119847,152.6169537392,174.592966324,-0.12586997660000002,-0.0041868726000000005,-0.006678288,XOM
XOM,2022-09-23,85.75,87.5,84.85,87.5,27738816,79.5317902006,-5.3218505023,144.49490762,174.592966324,-0.1723898696,-0.054686946300000004,-0.0571783618,XOM
XOM,2022-09-26,83.98,86.22,83.89,84.9,22043356,77.8901427527,-2.0641399417,141.512330518,174.592966324,-0.18947290090000002,-0.0208574108,-0.023348826200000002,XOM
XOM,2022-09-27,85.74,86.955,84.81,85.61,17307293,79.5225153563,2.0957370803,144.478056902,174.592966324,-0.1724863839,0.0207407859,0.0182493705,XOM
XOM,2022-09-28,88.86,89.2999,85.92,86.12,19543315,82.4162667898,3.6389083275000003,149.7354809459,174.592966324,-0.1423739221,0.0357426363,0.0332512209,XOM
XOM,2022-09-29,88.68,89.3582,87.13,88.18,17896011,82.2493195917,-0.20256583390000002,149.4321680203,174.592966324,-0.1441111795,-0.0020277128,-0.0045191282,XOM
XOM,2022-09-30,87.31,89.04,87.31,88.17,21357564,80.9786659174,-1.5448804691,147.1236196421,174.592966324,-0.1573336387,-0.0155693809,-0.018060796400000002,XOM
XOM,2022-10-03,91.92,92.36,89.72,90.04,23881332,85.2543691573,5.280036651,154.8918006814,174.592966324,-0.11284054600000001,0.0514536297,0.0489622143,XOM
XOM,2022-10-04,95.27,95.36,92.71,93.24,22133711,88.3614420106,3.6444734552,160.5367912414,174.592966324,-0.0805082552,0.0357963322,0.0333049167,XOM
XOM,2022-10-05,99.12,99.99,95.66,95.75,34857698,91.9322570808,4.041146216,167.0243177059,174.592966324,-0.043350249300000004,0.0396162716,0.0371248562,XOM
XOM,2022-10-06,102.06,102.18,98.33,98.47,29124717,94.6590613163,2.966101695,171.9784288244,174.592966324,-0.0149750448,0.029229638300000003,0.0267382229,XOM
XOM,2022-10-07,101.03,103.315,100.18,102.19,24507647,93.7037523495,-1.0092102684,170.2428048613,174.592966324,-0.024916017800000002,-0.0101433732,-0.0126347886,XOM
XOM,2022-10-10,98.84,102.03,98.72,101.49,16786088,91.6725614394,-2.1676729684,166.5524975996,174.592966324,-0.0460526497,-0.0219151213,-0.0244065368,XOM
XOM,2022-10-11,98.0,99.76,96.75,97.22,17804127,90.893474515,-0.8498583569,165.13703728,174.592966324,-0.054159851,-0.0085349024,-0.0110263179,XOM
XOM,2022-10-12,98.43,98.91,97.23,97.5,12635769,91.2922928215,0.4387755102,165.8616181578,174.592966324,-0.0500097361,0.004378157000000001,0.0018867415000000001,XOM
XOM,2022-10-13,101.87,102.45,97.4,97.55,22019142,94.4828392739,3.4948694504,171.6582651808,174.592966324,-0.016808816600000002,0.034351855,0.031860439500000004,XOM
XOM,2022-10-14,99.19,102.24,99.04,101.12,15229626,91.9971809912,-2.6308039659,167.1422727326,174.592966324,-0.042674649200000005,-0.0266602878,-0.0291517033,XOM
XOM,2022-10-17,100.62,101.97,100.5,101.07,14283231,93.3234837316,1.4416775885,169.5519254195,174.592966324,-0.0288731042,0.0143138423,0.0118224269,XOM
XOM,2022-10-18,100.8,102.35,99.23,101.54,14065435,93.4904309297,0.1788908766,169.8552383452,174.592966324,-0.027135846800000002,0.0017873106,-0.0007041049,XOM
XOM,2022-10-19,103.79,103.99,101.23,101.25,20921704,96.2636093868,2.9662698412,174.8936030539,174.8936030539,0.0,0.0292312713,0.0267398559,XOM
XOM,2022-10-20,103.93,105.0,103.41,104.32,17649025,96.3934572075,0.1348877541,175.1295131071,175.1295131071,0.0,0.0013479686000000002,-0.0011434468,XOM
XOM,2022-10-21,105.86,106.4,103.905,104.45,22814149,98.1835021648,1.8570191475,178.3817016985,178.3817016985,0.0,0.0183998708,0.0159084554,XOM
XOM,2022-10-24,106.6,107.68,105.12,105.66,17024239,98.8698406459,0.6990364633,179.6286548373,179.6286548373,0.0,0.0069660453,0.0044746299,XOM
XOM,2022-10-25,105.88,107.33,105.07,106.41,15719805,98.2020518535,-0.6754221389,178.4154031347,179.6286548373,-0.0067542214000000005,-0.0067771344,-0.009268549800000001,XOM
XOM,2022-10-26,107.14,107.83,106.0,106.26,17390414,99.3706822401,1.190026445,180.538593614,180.538593614,0.0,0.0118300131,0.0093385977,XOM
XOM,2022-10-27,107.55,109.58,107.42,108.41,18214023,99.750950858,0.3826768714,181.2294730557,181.2294730557,0.0,0.0038194653000000003,0.0013280498,XOM
XOM,2022-10-28,110.7,111.21,108.12,109.46,28169441,102.6725268246,2.9288702929,186.5374492541,186.5374492541,0.0,0.028867984000000003,0.0263765686,XOM
XOM,2022-10-31,110.81,112.91,109.44,109.5,26401838,102.7745501123,0.09936766030000001,186.722807153,186.722807153,0.0,0.0009931832,-0.0014982322,XOM
XOM,2022-11-01,111.91,112.57,110.65,112.37,22213143,103.7947829895,0.9926901904000001,188.5763861429,188.5763861429,0.0,0.0098779539,0.0073865384,XOM
XOM,2022-11-02,109.61,112.1,109.31,111.58,20661778,101.6615687917,-2.055222947,184.7007209823,188.5763861429,-0.0205522295,-0.0207663656,-0.023257781,XOM
XOM,2022-11-03,111.1,111.82,108.31,108.58,17103672,103.0435205981,1.3593650214,187.2114779776,188.5763861429,-0.0072379591,0.0135020854,0.01101067,XOM
XOM,2022-11-04,112.31,113.5,110.8,113.0,17541462,104.165776763,1.0891089109,189.2504148664,189.2504148664,0.0,0.0108322083,0.0083407929,XOM
XOM,2022-11-07,113.64,113.99,112.13,112.41,16008044,105.39933106,1.184222242,191.4915603724,191.4915603724,0.0,0.011772652000000002,0.009281236600000001,XOM
XOM,2022-11-08,114.0,114.6642,112.595,113.48,14661028,105.7332254562,0.31678986270000004,192.0981862237,192.0981862237,0.0,0.0031628914000000003,0.0006714760000000001,XOM
XOM,2022-11-09,108.9,113.28,108.57,113.1,19522755,101.0030548437,-4.4736842105,183.5043199979,192.0981862237,-0.0447368421,-0.045768418500000005,-0.0482598339,XOM
XOM,2022-11-10,110.5,110.7,107.5701,110.19,20146732,102.4870299378,1.4692378329,186.2004348922,192.0981862237,-0.0307017544,0.014585491,0.0120940756,XOM
XOM,2022-11-11,113.95,114.5,112.49,112.58,20518854,105.6868512345,3.1221719457,192.0139326332,192.0981862237,-0.00043859650000000003,0.0307442347,0.028252819300000002,XOM
XOM,2022-11-14,113.37,114.64,112.49,112.63,20858291,105.9929210976,0.28960070200000004,192.5700063301,192.5700063301,0.0,0.0028918217,0.00040040620000000003,XOM
XOM,2022-11-15,114.13,114.53,112.87,113.8,19373750,106.7034672742,0.6703713505000001,193.8609404822,193.8609404822,0.0,0.0066813435,0.0041899281,XOM
XOM,2022-11-16,112.91,114.2599,111.86,113.44,13590973,105.562853675,-1.0689564532,191.7886514487,193.8609404822,-0.0106895645,-0.0107471084,-0.0132385238,XOM
XOM,2022-11-17,113.06,113.2,110.75,111.29,12435740,105.703093052,0.13284917200000002,192.043441084,193.8609404822,-0.0093752738,0.0013276101000000002,-0.0011638054,XOM
XOM,2022-11-18,112.08,112.48,109.61,110.9,15415025,104.7868624559,-0.8667963913000001,190.3788154669,193.8609404822,-0.017961973200000002,-0.0087057492,-0.0111971647,XOM
XOM,2022-11-21,110.97,111.2041,107.48,109.99,20972978,103.7490910665,-0.9903640257,188.493372166,193.8609404822,-0.0276877245,-0.0099530075,-0.012444423000000001,XOM
XOM,2022-11-22,114.18,114.47,111.43,112.21,17719088,106.7502137332,2.8926736956,193.9458703606,193.9458703606,0.0,0.028516256,0.0260248406,XOM
XOM,2022-11-23,113.61,113.9488,112.1,112.32,11546685,106.2173041008,-0.4992117709,192.9776697466,193.9458703606,-0.004992117700000001,-0.00500462,-0.0074960354,XOM
XOM,2022-11-25,113.21,114.61,113.06,113.88,7136013,105.8433324289,-0.35208168300000003,192.2982307192,193.9458703606,-0.0084953582,-0.0035270295000000003,-0.0060184449,XOM
XOM,2022-11-28,109.81,111.46,109.62,110.66,23017671,102.6645732181,-3.0032682625,186.5229989867,193.9458703606,-0.0382729024,-0.030492901500000003,-0.0329843169,XOM
XOM,2022-11-29,110.54,111.8,109.792,110.61,14453174,103.3470715192,0.6647846279,187.7629752115,193.9458703606,-0.031879488500000004,0.006625846800000001,0.0041344314,XOM
XOM,2022-11-30,111.34,111.9,109.78,111.54,23158059,104.0950148629,0.7237199204,189.1218532662,193.9458703606,-0.024873007500000002,0.0072111364,0.0047197209,XOM
XOM,2022-12-01,110.8,112.07,110.18,111.64,14398314,103.5901531059,-0.4850008981,188.2046105793,193.9458703606,-0.029602382200000003,-0.004861808400000001,-0.007353223900000001,XOM
XOM,2022-12-02,109.86,111.71,109.2,109.51,15248385,102.7113196771,-0.8483754512,186.6079288651,193.9458703606,-0.0378349974,-0.0085199464,-0.011011361800000001,XOM
XOM,2022-12-05,106.85,111.36,105.94,110.7,19287746,99.8971828463,-2.7398507191,181.4951501842,193.9458703606,-0.0641968821,-0.027780846100000003,-0.030272261600000003,XOM
XOM,2022-12-06,103.88,107.04,103.145,105.9,21196977,97.1204431827,-2.7795975667,176.450315406,193.9458703606,-0.0902084428,-0.028189595,-0.0306810104,XOM
XOM,2022-12-07,103.65,104.8548,102.37,103.78,20061729,96.9054094714,-0.2214093184,176.0596379653,193.9458703606,-0.0922228061,-0.0022165479,-0.0047079634,XOM
XOM,2022-12-08,104.42,106.795,103.71,106.28,21128762,97.6253049397,0.7428847081000001,177.3675580929,193.9458703606,-0.0854790681,0.0074013891,0.0049099737000000004,XOM
XOM,2022-12-09,103.54,105.95,103.3,104.59,21298194,96.8025672616,-0.842750431,175.8727922327,193.9458703606,-0.0931861972,-0.0084632165,-0.010954631900000001,XOM
XOM,2022-12-12,106.09,106.24,103.585,103.83,20413173,99.1866366698,2.462816303,180.2042160322,193.9458703606,-0.0708530391,0.024329779000000003,0.0218383636,XOM
XOM,2022-12-13,107.25,108.54,107.02,107.8,24305345,100.2711545182,1.0934112546,182.1745892116,193.9458703606,-0.0606936416,0.010874767300000001,0.0083833519,XOM
XOM,2022-12-14,106.46,108.3,105.75,107.99,17597334,99.5325604662,-0.7365967367,180.8326971324,193.9458703606,-0.0676125416,-0.0073932301,-0.0098846455,XOM
XOM,2022-12-15,105.44,106.17,103.7,105.33,15367888,98.578932703,-0.9581063310000001,179.1001276127,193.9458703606,-0.0765458049,-0.009627257,-0.0121186724,XOM
XOM,2022-12-16,104.7,105.58,103.1301,103.69,54596623,97.88708511,-0.7018209409,177.843165412,193.9458703606,-0.08302679980000001,-0.007042952900000001,-0.0095343683,XOM
XOM,2022-12-19,105.17,106.2,104.38,105.26,13611124,98.3265018245,0.44890162370000003,178.6415062693,193.9458703606,-0.0789104922,0.0044789707,0.0019875552,XOM
XOM,2022-12-20,106.69,107.51,105.07,105.17,14680004,99.7475941775,1.4452790719,181.2233745731,193.9458703606,-0.0655981783,0.0143493447,0.0118579292,XOM
XOM,2022-12-21,108.06,108.585,107.16,108.29,13565365,101.0284471537,1.2840941045,183.550453242,193.9458703606,-0.0535995796,0.0127591952,0.0102677798,XOM
XOM,2022-12-22,105.88,108.19,104.1,107.89,13215496,98.990301542,-2.017397742,179.8475105428,193.9458703606,-0.0726922403,-0.0203802511,-0.022871666500000002,XOM
XOM,2022-12-23,108.68,108.74,106.9,106.95,11539448,101.6081032451,2.6445032112,184.6035837344,193.9458703606,-0.0481695568,0.0261014072,0.0236099918,XOM
XOM,2022-12-27,110.19,110.465,108.83,109.27,11962058,103.0198463063,1.3894000735,187.1684660625,193.9458703606,-0.034944824,0.0137983639,0.0113069485,XOM
XOM,2022-12-28,108.38,110.0,107.902,109.91,10702075,101.3276244912,-1.6426172973000002,184.0940044639,193.9458703606,-0.050796987200000004,-0.0165625784,-0.019053993800000002,XOM
XOM,2022-12-29,109.2,109.72,107.99,107.99,10534028,102.0942664185,0.7565971581000001,185.4868544699,193.9458703606,-0.0436153442,0.0075374932,0.0050460777,XOM
XOM,2022-12-30,110.3,110.5,108.61,108.61,11799640,103.1226885161,1.0073260073,187.3553117951,193.9458703606,-0.0339814328,0.0100228629,0.0075314475,XOM
META,2021-12-31,336.35,343.44,336.27,343.015,12516527,335.0753668042,,100.0,100.0,0.0,,,META
META,2022-01-03,338.54,341.0816,337.19,338.295,14562849,337.2570675721,0.6511074773000001,100.6511074773,100.6511074773,0.0,0.0064899693000000005,0.0105686646,META
META,2022-01-04,336.53,343.0854,331.8711,339.95,15997974,335.2546846755,-0.5937259999,100.0535156831,100.6511074773,-0.00593726,-0.0059549556,-0.0018762603000000001,META
META,2022-01-05,324.17,335.76,323.84,333.02,20564521,322.9415241769,-3.6727780584,96.3787721124,100.6511074773,-0.0424469782,-0.0374192286,-0.0333405333,META
META,2022-01-06,332.46,339.165,322.72,322.82,27962809,331.2001083625,2.557300182,98.843466627,100.6511074773,-0.017959473,0.0252514826,0.0293301779,META
META,2022-01-07,331.79,337.0,328.8801,332.74,14722020,330.5326473969,-0.20152800340000002,98.6442693623,100.6511074773,-0.0199385597,-0.0020173134,0.0020613819,META
META,2022-01-10,328.07,328.34,315.43,325.31,24942383,326.8267447226,-1.1211911149,97.5382785789,100.6511074773,-0.030926921500000003,-0.0112752384,-0.0071965431,META
META,2022-01-11,334.37,334.63,325.28,326.78,16191633,333.1028702195,1.9203218825000001,99.4113274863,100.6511074773,-0.0123175991,0.019021164,0.0230998593,META
META,2022-01-12,333.26,336.365,330.03,335.18,14104858,331.9970766795,-0.3319675808,99.0813141073,100.6511074773,-0.015596384500000001,-0.0033251982,0.0007534971,META
META,2022-01-13,326.48,335.63,325.76,334.98,14797109,325.2427701924,-2.0344475785,97.0655567117,100.6511074773,-0.03562356,-0.020554275,-0.0164755797,META
META,2022-01-14,331.9,332.73,321.21,321.79,16868497,330.6422305405,1.6601323205,98.6769733908,100.6511074773,-0.019613635,0.0164650276,0.020543722900000002,META
META,2022-01-18,318.15,324.21,317.64,323.29,22352652,316.9443375911,-4.1428141006,94.5889698231,100.6511074773,-0.0602292196,-0.042310749,-0.0382320538,META
META,2022-01-19,319.59,327.1,319.33,319.5822,20563976,318.3788805618,0.4526166902,95.0170952877,100.6511074773,-0.0559756602,0.0045159546,0.008594649900000001,META
META,2022-01-20,316.56,327.82,315.98,323.9,16925030,315.3603630609,-0.94808974,94.116247956,100.6511074773,-0.0649258581,-0.0095261272,-0.0054474319,META
META,2022-01-21,303.17,318.31,303.04,314.81,28710717,302.0211058541,-4.2298458428,90.1352757544,100.6511074773,-0.1044780528,-0.043219092800000004,-0.0391403975,META
META,2022-01-24,308.71,309.53,289.01,297.84,38936901,307.5401114497,1.8273575881,91.7823695555,100.6511074773,-0.0881136646,0.0181086206,0.0221873159,META
META,2022-01-25,300.15,306.23,297.58,299.95,25108454,299.0125504572,-2.7728288685,89.2374015163,100.6511074773,-0.11339871210000001,-0.0281199752,-0.0240412799,META
META,2022-01-26,294.63,307.51,290.85,307.01,28348801,293.5134690695,-1.8390804598,87.5962539022,100.6511074773,-0.12970402320000002,-0.0185620179,-0.014483322600000001,META
META,2022-01-27,294.64,301.709,294.26,297.752,21629922,293.5234311734,0.0033940875000000002,87.5992269957,100.6511074773,-0.1296744846,3.3940300000000004e-05,0.0041126356,META
META,2022-01-28,301.71,301.9,293.0333,295.6204,21871620,300.5666386755,2.3995384198,89.7012041029,100.6511074773,-0.1087906894,0.023712019,0.0277907143,META
META,2022-01-31,313.26,313.79,299.32,300.68,21579474,312.072868753,3.8281793775,93.1351270997,100.6511074773,-0.0746735984,0.0375672255,0.0416459208,META
META,2022-02-01,319.0,319.6598,312.12,314.555,18023796,317.7911164279,1.83234374,94.8416827709,100.6511074773,-0.057718438000000004,0.0181575861,0.022236281400000002,META
META,2022-02-02,323.0,328.0,316.8747,327.82,58458280,321.7759580132,1.2539184953,96.0309201724,100.6511074773,-0.045902995200000005,0.0124612204,0.0165399157,META
META,2022-02-03,237.76,248.0,235.745,244.645,188119925,236.8589838304,-26.3900928793,70.6882711461,100.6511074773,-0.2976900809,-0.3063905617,-0.3023118664,META
META,2022-02-04,237.09,242.6099,230.11,234.97,89342247,236.1915228649,-0.2817967698,70.4890738814,100.6511074773,-0.2996691676,-0.0028219456,0.0012567497,META
META,2022-02-07,224.91,238.3,224.01,237.7,88613826,224.0576802376,-5.1372896369,66.8678459937,100.6511074773,-0.3356471909,-0.0527394937,-0.048660798400000004,META
META,2022-02-08,220.18,225.77,216.15,220.85,94729672,219.345605063,-2.1030634476,65.4615727665,100.6511074773,-0.34961895200000004,-0.0212549285,-0.017176233200000002,META
META,2022-02-09,232.0,233.37,222.21,224.2,86563275,231.1208119476,5.3683349987,68.9757692879,100.6511074773,-0.3147043185,0.052291978,0.0563706733,META
META,2022-02-10,228.07,235.0,226.7,228.27,49310356,227.20570509,-1.6939655173000001,67.8073435409,100.6511074773,-0.3263129911,-0.017084772300000002,-0.013006077000000001,META
META,2022-02-11,219.55,230.42,218.7701,228.46,46156943,218.7179925133,-3.7356951813,65.2742678757,100.6511074773,-0.35147988420000004,-0.0380726024,-0.0339939071,META
META,2022-02-14,217.7,221.0,214.78,219.31,38184035,216.8750032801,-0.8426326577000001,64.7242455775,100.6511074773,-0.3569445265,-0.0084620288,-0.0043833335,META
META,2022-02-15,221.0,221.15,215.06,220.47,42685473,220.162497588,1.5158474966000002,65.7053664338,100.6511074773,-0.3471967862,0.0150447333,0.019123428600000002,META
META,2022-02-16,216.54,217.46,212.36,212.41,45817457,215.7193992204,-2.0180995475,64.3793667311,100.6511074773,-0.3603710049,-0.0203874136,-0.0163087183,META
META,2022-02-17,207.71,217.5,207.1601,214.02,38747533,206.9228614208,-4.0777685416,61.7541251672,100.6511074773,-0.3864535948,-0.041632411800000005,-0.0375537165,META
META,2022-02-18,206.16,210.75,205.18,209.39,37128438,205.3787353065,-0.7462327283,61.2932956741,100.6511074773,-0.3910320789,-0.0074903097,-0.0034116144,META
META,2022-02-22,202.08,207.48,200.06,202.34,39703994,201.3141968895,-1.9790454016,60.0802735246,100.6511074773,-0.4030838306,-0.0199889077,-0.015910212400000002,META
META,2022-02-23,198.45,206.94,198.05,204.16,44481359,197.6979531509,-1.7963182898,59.0010405827,100.6511074773,-0.4138063449,-0.0181264794,-0.0140477841,META
META,2022-02-24,207.6,208.35,190.22,191.06,49957167,206.8132782772,4.6107331821,61.7214211387,100.6511074773,-0.38677851950000003,0.0450759721,0.049154667400000004,META
META,2022-02-25,210.48,211.32,203.18,204.94,37627551,209.6823642187,1.3872832370000001,62.5776720678,100.6511074773,-0.37827140070000004,0.013777485400000001,0.0178561807,META
META,2022-02-28,211.03,213.1508,206.83,207.675,34239803,210.2302799366,0.2613074876,62.7411922105,100.6511074773,-0.3766467773,0.0026096667000000003,0.006688362000000001,META
META,2022-03-01,203.49,211.7517,202.22,209.87,27094902,202.7188535483,-3.572951713,60.4994797086,100.6511074773,-0.398918887,-0.0363834398,-0.0323047445,META
META,2022-03-02,208.11,209.15,202.02,204.775,29452147,207.3213455794,2.270381837,61.8730489074,100.6511074773,-0.3852720506,0.022449922400000002,0.0265286177,META
META,2022-03-03,202.97,209.08,201.42,209.015,27263524,202.2008241422,-2.4698476768,60.3448788464,100.6511074773,-0.4004548945,-0.0250086012,-0.0209299059,META
META,2022-03-04,200.06,205.89,198.79,202.37,32146264,199.3018518889,-1.4337094152,59.4797086368,100.6511074773,-0.4090506292,-0.0144408633,-0.010362168000000001,META
META,2022-03-07,187.47,200.89,187.28,200.79,38560609,186.7595629992,-6.2931120664,55.7365839156,100.6511074773,-0.4462397353,-0.0649984889,-0.0609197937,META
META,2022-03-08,190.29,196.7,186.11,187.85,37508149,189.5688763168,1.5042406785,56.5749962836,100.6511074773,-0.4379098482,0.0149303917,0.019009087,META
META,2022-03-09,198.5,199.1,193.92,195.74,31894695,197.7477636707,4.3144673919,59.0159060503,100.6511074773,-0.4136586519,0.0422398758,0.046318571100000004,META
META,2022-03-10,195.21,196.28,191.068,194.84,24852975,194.4702314668,-1.6574307305,58.0377582875,100.6511074773,-0.42337685350000004,-0.016713198000000002,-0.012634502700000001,META
META,2022-03-11,187.61,193.56,186.67,192.635,34694534,186.8990324547,-3.893243174,55.7782072246,100.6511074773,-0.4458261948,-0.0397105621,-0.0356318668,META
META,2022-03-14,186.63,192.29,185.82,187.03,31010462,185.9227462663,-0.5223602153,55.4868440612,100.6511074773,-0.4487209783,-0.0052372929,-0.0011585976000000001,META
META,2022-03-15,192.03,192.28,185.911,190.8,31721682,191.3022824064,2.8934254943,57.0923145533,100.6511074773,-0.4327701306,0.0285235626,0.0326022579,META
META,2022-03-16,203.63,203.73,194.52,194.7,40640264,202.8583230038,6.0407228037,60.5411030177,100.6511074773,-0.3985053465,0.0586530117,0.062731707,META
META,2022-03-17,207.84,208.04,201.11,201.7,29499681,207.0523687724,2.0674753229,61.7927753828,100.6511074773,-0.38606959300000004,0.0204639314,0.0245426267,META
META,2022-03-18,216.49,216.8,206.0,206.7,51235040,215.6695887006,4.1618552733,64.3645012636,100.6511074773,-0.3605186979,0.0407758041,0.044854499400000004,META
META,2022-03-21,211.49,214.71,207.63,214.5,29072837,210.6885367189,-2.3095755001000002,62.8779545117,100.6511074773,-0.3752880014,-0.023366641,-0.0192879457,META
META,2022-03-22,216.65,219.46,210.18,211.37,31794933,215.828982364,2.4398316706,64.4120707596,100.6511074773,-0.3600460802,0.0241054321,0.0281841274,META
META,2022-03-23,213.46,216.7988,212.16,213.33,23717321,212.6510711997,-1.4724209555,63.4636539319,100.6511074773,-0.36946889580000003,-0.014833686700000001,-0.0107549914,META
META,2022-03-24,219.57,220.67,214.79,215.0,31502314,218.7379167213,2.862362972,65.2802140627,100.6511074773,-0.351420807,0.0282216268,0.0323003221,META
META,2022-03-25,221.82,225.5,218.8901,220.51,39854786,220.979390113,1.0247301544,65.9491601011,100.6511074773,-0.3447746204,0.0101951539,0.0142738492,META
META,2022-03-28,223.59,224.04,219.54,222.13,26224141,222.7426825145,0.7979442791,66.4753976513,100.6511074773,-0.339546287,0.0079477754,0.0120264707,META
META,2022-03-29,229.86,230.89,225.29,226.07,31417857,228.9889216994,2.8042399034,68.3395272781,100.6511074773,-0.3210255804,0.0276564104,0.0317351057,META
META,2022-03-30,227.85,231.151,226.71,228.91,25588046,226.9865388028,-0.8744453145000001,67.7419354839,100.6511074773,-0.3269628404,-0.0087829102,-0.0047042149,META
